1-Methyladenosine_pos-001,1-Methylhistidine_pos-002,1-Methylnicotinamide_pos-003,2-Aminoadipic acid_pos-005,2-Aminooctanoic acid_pos-006,3-Indoleacrylic acid_pos-012,4-Pyridoxic acid_pos-018,5-Hydroxyindoleacetic acid_pos-021,5-Hydroxylysine_pos-023,7-Methylguanosine_pos-028,Acetylcarnitine_pos-029,Acetylcholine_pos-030,AICAR_pos-034,Alanine-Sarcosine_pos-035,Arginine_pos-038,Argininosuccinic acid_pos-039,Asparagine_pos-040,Betaine_pos-042,cAMP_pos-046,Carnitine_pos-047,Carnitine-C12_pos-048,Carnitine-C14_pos-049,Carnitine-C16_pos-050,Carnitine-C18_pos-051,Carnitine-C3_pos-052,Carnitine-C4_pos-053,Carnitine-C5_pos-054,Carnitine-C6_pos-055,Carnitine-C8_pos-056,cGMP_pos-058,Choline_pos-059,Citrulline_pos-060,CMP_pos-061,Creatine_pos-062,Creatinine_pos-063,Cystine_pos-068,Cytidine_pos-069,Cytosine_pos-070,dAMP_pos-071,Glutamine_pos-079,Glycerophosphorylcholine_pos-080,Glycochenodeoxycholate_pos-082,Glycocholic acid_pos-083,GMP_pos-084,GSH_pos-085,GSSG_pos-086,Guanidineacetic acid_pos-087,Guanine_pos-088,Guanosine_pos-089,Histidine_pos-091,Homocysteine_pos-093,Homoserine_pos-094,Hydroxyproline_pos-095,Hypoxanthine_pos-096,Inosine_pos-099,Isoleucine_pos-100,Kynurenic acid_pos-101,Kynurenine_pos-102,Leucine_pos-103,Lysine_pos-105,Methionine_pos-107,Methionine sulfoxide_pos-108,"N,N-Dimethylglycine_pos-110",N-Acetyl-aspartic acid_pos-111,N-Acetylputrescine_pos-114,NAD_pos-115,Neopterin_pos-117,Nicotinamide_pos-118,nicotinate_pos-119,O-Acetyl-serine_pos-123,Ornithine_pos-124,Pantothenic acid_pos-125,Phenylalanine_pos-127,Phosphocholine _pos-128,Proline_pos-132,Purine_pos-134,Pyridoxine_pos-137,Riboflavin_pos-138,S-Adenosyl-methionine_pos-139,SDMA-ADMA_pos-140,Serotonin_pos-142,S-Methyl-5'-thioadenosine_pos-143,Spermidine_pos-144,Thymine_pos-150,Trimethylamine N-oxide_pos-151,Trimethyllysine_pos-152,Tryptophan_pos-154,Tyrosine_pos-155,Uracil_pos-156,Urea_pos-157,Valine-Norvaline_pos-158,Xanthosine_pos-160,NMN_pos-162,Anthranilate_pos-163,NR_pos-175,Tryptamin_pos-176,3-Hydroxy-kynnrenine_pos-177,"1,2,3-Benzenetricarboxylic acid_neg-001",2-Hydroxyisocaproic acid_neg-003,2-Ketohexanoic acid_neg-005,Glycerate-2P_Glycerate-3P_neg-006,3-Methyl-2-oxovaleric acid_neg-008,3-Phenyllactic acid_neg-009,4-Hydroxy-3-methoxyphenylglycol_neg-011,4-Hydroxyphenylpyruvic acid_neg-013,Acetoacetate_neg-015,ADP-ribose_neg-017,AMP_neg-019,Ascorbic acid_neg-020,Cholic acid_neg-023,Citraconic acid_neg-025,Citrate_neg-026,Dihydroorotic acid_neg-031,Fumaric acid_neg-036,G6P-F6P_neg-037,Glucarate_neg-039,Gluconic acid_neg-040,Glucose-Fructose_neg-042,Glucuronic acid_neg-043,Glutamate_neg-044,Glyceric acid_neg-046,Hydroxyglutaric acid_neg-050,IMP_neg-051,Indole-3-carboxylic acid_neg-052,Isocitrate_neg-054,Lactic acid_neg-055,N-Acetyl-Asp-Glu_neg-060,N-Acetyl-D-glucosamine 6-phosphate_neg-061,N-Acetyl-L-alanine_neg-062,Orotic acid_neg-065,Phosphocreatine_neg-067,Pyridoxal 5'-phosphate_neg-071,Pyroglutamic acid_neg-072,Ribose 5-phosphate_neg-074,S-(5'-Adenosyl)-L-homocysteine_neg-075,sn-Glycerol 3-phosphate _neg-077,Sorbitol_neg-078,Succinate_neg-079,Taurine_neg-080,UMP_neg-087,Uridine_neg-088,Xanthine_neg-089,Xanthurenic acid_neg-090,α-D-Galactose 1-phosphate_neg-092,α-Ketoglutaric acid_neg-093,α-ketoisovaleric acid_neg-094,malate_neg-096,state
0.001124947,0.003283291,0.000233731,0.000220237,1.34118E-05,2.82662E-05,0.00021028,4.18295E-05,2.64841E-05,0.000106746,0.043863333,0.002148344,4.20817E-05,0.001966977,0.003540791,5.39029E-05,0.000126722,0.044487216,5.96233E-05,0.038461792,0.000116933,1.40453E-05,0.000186146,4.14193E-05,0.00456301,0.001632191,0.000902051,0.000911329,0.002530365,2.10991E-05,0.017652461,0.006037054,3.02145E-05,0.041433742,0.016602628,0.00122453,6.64238E-05,7.09469E-05,0.00056901,0.027036675,0.001556679,6.65683E-05,3.7761E-05,0.000172128,1.52549E-05,3.43288E-05,0.000475751,3.60343E-05,3.87939E-05,0.002773731,0.000303048,0.001989396,0.001074905,0.001891558,3.10466E-05,0.086273785,0.000137997,0.002544173,0.134928617,0.005203239,0.007565627,0.000152876,0.004833924,8.04895E-05,0.000362295,4.14324E-05,0.000103941,0.000343639,5.97444E-05,0.000103582,0.001930288,6.311E-05,0.118256924,0.000140935,0.12955521,0.000271735,0.000178182,0.000142116,0.000600304,0.001088738,0.000369533,0.000373008,1.15847E-05,0.00011569,0.000570955,0.000740041,0.085525759,0.034776896,2.5914E-05,0.031441153,0.045732281,1.64499E-05,1.5503E-05,2.02763E-05,0.000109175,8.7253E-05,1.78445E-05,2.83338E-05,0.000138352,0.001857945,0.000155254,0.000125898,0.000249853,1.26012E-05,0.000157046,3.64212E-05,9.96772E-06,0.000121377,2.93919E-05,1.67616E-05,0.00081663,0.006969154,1.06808E-05,0.000101833,9.15372E-05,4.62785E-05,0.001181332,0.000170867,0.000172937,0.000723465,0.000209383,0.000140254,0.000197608,2.05473E-05,0.000652385,0.011441989,6.0432E-05,0.000177798,0.000262052,0.000178776,2.67256E-05,6.31672E-06,0.000111801,0.000113153,7.63059E-06,0.000249272,2.51873E-05,0.000477591,0.003175519,0.000142911,0.000362169,0.000217578,0.000277848,0.000332295,4.71851E-05,9.26168E-05,0.000677579,1
0.00115738,0.003794345,0.000273024,0.000202591,8.4851E-05,5.68541E-05,0.000157099,5.24716E-05,1.98888E-05,0.000116872,0.036891616,0.002047039,6.74336E-05,0.002497368,0.006233517,8.36411E-05,0.000103413,0.025883512,8.1944E-05,0.038646742,0.000220513,2.66531E-05,0.000241701,2.87559E-05,0.004661807,0.000871397,0.000958088,0.00127755,0.004782791,1.57103E-05,0.013100999,0.007807079,4.00299E-05,0.009308067,0.017744149,0.000794046,0.00150668,0.000140895,2.27398E-05,0.033257851,0.000841821,4.86215E-06,4.49763E-06,4.06435E-05,6.83023E-05,7.99669E-05,0.000533401,1.1876E-05,2.43583E-05,0.006311322,0.000206204,0.002969677,0.000998655,0.00061775,1.8884E-05,0.094877294,0.000208843,0.001950617,0.157535941,0.003503588,0.011597934,8.05927E-05,0.003188414,8.23884E-05,0.000174343,9.55069E-06,3.82194E-05,0.000298171,4.4501E-05,7.55707E-05,0.001090029,7.2967E-05,0.118429606,0.000155927,0.115986286,0.000238352,0.0004049,8.16415E-05,0.000657219,0.000984494,6.4171E-05,0.000374064,1.97687E-05,0.000126546,0.000191588,0.000597495,0.090759028,0.048328693,1.90295E-05,0.026090068,0.056013909,1.58158E-05,3.61437E-06,1.37022E-05,0.000134177,8.734E-05,2.00562E-05,3.54037E-05,0.00013819,0.002132015,9.40268E-05,0.000121119,0.000193734,7.07435E-06,0.000174581,1.22897E-05,4.74137E-06,2.60805E-05,0.000133843,9.71637E-06,0.000907833,0.010017428,2.27447E-05,9.27508E-05,7.01478E-05,6.98408E-05,0.00047495,0.000102691,0.000168262,0.000892051,0.000138028,8.59264E-05,1.45569E-05,1.91365E-05,0.001390077,0.013181579,0.000206724,0.000123411,0.000240846,0.000349669,3.47967E-05,2.09767E-05,9.43229E-05,0.00011356,6.85144E-06,0.000220495,1.53209E-05,0.000752747,0.002468685,5.77027E-05,0.000376995,0.000233078,0.000288706,0.000303051,5.67198E-05,0.00010548,0.000581264,0
0.001176193,0.00420943,0.000206627,0.000302403,2.3726E-05,0.001924292,0.00016812,4.31907E-05,1.83526E-05,9.38067E-05,0.037557052,0.002710777,5.62888E-05,0.002955151,0.006331019,6.11537E-05,0.000136654,0.028321004,5.79449E-05,0.049610775,0.000106237,1.69456E-05,0.000107972,2.63391E-05,0.005018711,0.001114474,0.000737682,0.000890931,0.003204669,1.84775E-05,0.014090178,0.00977143,4.68193E-05,0.021124767,0.017514216,0.001431704,3.60435E-05,3.54746E-05,1.20211E-05,0.03370735,0.00194003,1.55999E-05,5.86964E-06,0.000151231,5.58733E-05,0.000102923,0.000605754,2.38217E-05,2.49218E-05,0.006600942,0.000347247,0.003192178,0.001354432,0.003617853,1.51532E-05,0.084119007,0.00018124,0.002229691,0.13396227,0.005459858,0.008739066,0.00013064,0.003531849,7.148E-05,0.000226322,1.24219E-05,0.000116302,0.000352985,3.2373E-05,8.49814E-05,0.001806981,3.81204E-05,0.126036582,0.000121192,0.121335913,0.000242649,0.000261756,9.30185E-05,0.000651906,0.001266458,0.000154254,0.000355476,2.03125E-05,0.000127513,0.00068371,0.000786211,0.090371237,0.037233252,2.12856E-05,0.024752388,0.047695871,1.3734E-05,8.58198E-06,2.56706E-05,0.000132578,9.29045E-05,2.37302E-05,4.6357E-05,0.000178223,0.001809035,0.000362067,0.000120987,0.0002258,1.17731E-05,0.000114124,2.45703E-05,1.57854E-05,0.000125322,5.91759E-05,4.66636E-06,0.000925363,0.009438078,2.67219E-05,0.000133005,9.68622E-05,4.56271E-05,0.000728073,0.000144246,0.000182548,0.001120286,0.000110246,0.000131372,0.00012645,2.99684E-05,0.001128793,0.018403585,0.000144589,0.000147046,0.000212307,0.0001721,4.07769E-05,3.74157E-06,0.000103182,0.000107319,8.37586E-06,0.000164229,3.77061E-05,0.000562056,0.003632101,0.000174277,0.000278595,0.000226533,0.000274432,0.000268051,6.2237E-05,0.000107308,0.000769922,1
0.001126185,0.004036429,0.000636224,0.000377467,4.44751E-05,7.33705E-05,0.000263361,6.21658E-05,1.65469E-05,9.62872E-05,0.084506798,0.001944976,6.02818E-05,0.001711689,0.002366052,5.63562E-05,0.000157988,0.023994629,6.26448E-05,0.036400553,0.000427569,5.25468E-05,0.000497562,7.58949E-05,0.004276862,0.001568292,0.000910168,0.001790229,0.005661064,1.48154E-05,0.019089404,0.00905349,9.97507E-06,0.010783066,0.017765582,0.001461647,3.3258E-05,6.78879E-05,1.5289E-05,0.023927069,0.001108936,1.7027E-05,9.48231E-06,0.000708994,5.10754E-05,0.00051423,0.000438633,2.44939E-05,2.17598E-05,0.008394408,0.000388171,0.002205646,0.001981762,0.003821823,2.73792E-05,0.082550707,0.000179856,0.002084832,0.154521201,0.005554489,0.007584813,8.90342E-05,0.004582025,0.000126375,0.000305352,7.37751E-06,8.93749E-05,0.000609749,6.50381E-05,9.40228E-05,0.002125647,7.62466E-05,0.124625457,8.49837E-05,0.092264941,0.000234406,0.000233701,0.000922875,0.000509868,0.001139839,5.03598E-05,0.000339869,2.06442E-05,0.000155597,0.000290385,0.000693758,0.089004429,0.031806557,1.97869E-05,0.025915626,0.0511812,1.48089E-05,3.3443E-06,2.57673E-05,0.000333122,8.59886E-05,2.32032E-05,3.33388E-05,0.000164123,0.002306022,0.000242521,0.000124072,0.000202853,2.12749E-05,0.000150156,9.08074E-05,8.31991E-06,0.000471346,0.000362673,1.55028E-05,0.00079534,0.011342987,3.14949E-05,0.000201369,7.67527E-05,6.40961E-05,0.000594158,8.29772E-05,0.000192657,0.001163648,9.35045E-05,0.000122736,0.000198814,1.62754E-05,0.001698202,0.015287255,0.000176069,0.000158074,0.000285902,0.000340712,1.92242E-05,1.24724E-05,0.000151972,0.000120738,1.02941E-05,0.000164603,1.29303E-05,0.000632805,0.003163303,0.000153861,0.000419361,0.000337102,0.000248796,0.000448451,6.32837E-05,0.000128089,0.000980054,0
0.001157794,0.005365727,0.000752411,0.000247429,0.000100102,6.22786E-05,0.000254701,3.49125E-05,2.53232E-05,6.85647E-05,0.071159554,0.001746049,4.88179E-05,0.002265005,0.003179657,5.71829E-05,7.65656E-05,0.022949638,6.43155E-05,0.044208627,0.000311126,2.78949E-05,0.000275734,6.09497E-05,0.003556856,0.001693047,0.000986098,0.001535313,0.003657365,1.3336E-05,0.01423732,0.006361218,2.60553E-05,0.02846609,0.014950576,0.001107625,2.27531E-05,4.81727E-05,3.21252E-05,0.028704287,0.002162643,3.03893E-05,1.76615E-05,7.27801E-05,5.92241E-05,0.002002787,0.000294108,1.44941E-05,2.40912E-05,0.004518352,0.000438718,0.002670046,0.000835282,0.004386313,2.11908E-05,0.091730529,0.000166173,0.002118342,0.142911155,0.00580744,0.007676629,9.88852E-05,0.003410796,6.75473E-05,0.000248764,2.18922E-05,6.02756E-05,0.00089988,7.31998E-05,0.000105708,0.001520448,8.8482E-05,0.118897948,0.000172567,0.091574961,0.000210017,0.000306568,9.63772E-05,0.000522183,0.001261212,2.9517E-05,0.000274727,2.21708E-05,0.000125095,0.000737489,0.000580796,0.088493645,0.039746107,2.14966E-05,0.028651649,0.050112247,9.01802E-06,1.27812E-05,1.91964E-05,0.00012013,9.57872E-05,2.48838E-05,3.80558E-05,0.000136653,0.002262743,0.000432099,0.000161352,0.000164963,9.68549E-06,0.000142054,3.24441E-05,8.36999E-05,0.000177592,0.00011159,5.52213E-06,0.001021217,0.010265602,3.6572E-05,0.000131901,0.000104056,6.78892E-05,0.000534507,0.000110469,0.000150563,0.00112423,0.000143891,0.000111616,0.000114149,2.05373E-05,0.001318025,0.016345074,0.000163532,0.000127151,0.000243477,0.000373868,2.42224E-05,4.07266E-05,0.000130895,0.000133499,1.08734E-05,0.000224078,1.06685E-05,0.000802907,0.003042006,0.000178186,0.000441382,0.000289125,0.000244704,0.000509525,6.44936E-05,0.000120944,0.000893592,0
0.001103019,0.00457831,0.000294576,0.000382784,3.08484E-05,6.60058E-05,0.000315395,0.000331011,1.67298E-05,9.89616E-05,0.041467262,0.002170209,5.17693E-05,0.001899275,0.004876314,4.69511E-05,0.000128071,0.026923507,6.74426E-05,0.038050735,6.18324E-05,6.8605E-06,0.000116141,2.74008E-05,0.004615976,0.001134939,0.00085729,0.000660406,0.001971735,1.47532E-05,0.018045472,0.009618492,1.82102E-05,0.034573281,0.014491174,0.001086761,7.48955E-06,5.59645E-05,1.1978E-05,0.02673464,0.000611695,1.37007E-05,1.9321E-05,3.81007E-05,3.63756E-05,6.32676E-05,0.000243022,1.54657E-05,2.18023E-05,0.006156193,0.000319934,0.002080446,0.001534476,0.000489338,1.7522E-05,0.092040144,0.000311953,0.002245533,0.163795319,0.005819335,0.00947446,9.91682E-05,0.00416698,9.51806E-05,0.000193291,1.44005E-05,5.62597E-05,0.000374116,6.59108E-05,7.87448E-05,0.001343268,7.23116E-05,0.126462969,0.000176191,0.094050909,0.000266602,0.000193956,3.69695E-05,0.000660345,0.000702003,3.35366E-05,0.000293434,1.90692E-05,0.000138353,0.000246415,0.000503489,0.100919012,0.038097074,1.07892E-05,0.024811992,0.051140443,1.51212E-05,1.06926E-05,2.15618E-05,7.74235E-05,0.000107088,2.02274E-05,2.7753E-05,0.000110539,0.002270049,0.000172283,0.000117765,0.000145872,9.28793E-06,0.000247758,3.22883E-05,2.21936E-05,3.96224E-05,0.000150208,2.56478E-06,0.000887437,0.008752145,1.02972E-05,7.74069E-05,8.66688E-05,8.29256E-05,0.000801724,4.5248E-05,0.000150659,0.000899032,0.000207604,9.66112E-05,1.92769E-05,1.81817E-05,0.001140494,0.008184244,0.00011657,0.000145384,0.000203082,0.000214673,3.45539E-05,1.8968E-05,9.74331E-05,0.000130066,6.75499E-06,0.000312596,2.2614E-05,0.000496951,0.003653871,3.52884E-05,0.000243806,0.000118228,0.000338438,0.00029168,6.91935E-05,0.000106783,0.000602254,0
0.001297719,0.005150261,0.000824606,0.000278667,7.70223E-05,0.000371154,0.000499758,4.71366E-05,2.19873E-05,5.22377E-05,0.084642214,0.00301621,6.50246E-05,0.002168701,0.005015254,3.83517E-05,0.000138789,0.023635291,7.54841E-05,0.049115475,0.00051691,2.03454E-05,0.00041398,4.83886E-05,0.004073879,0.002136275,0.001423091,0.001798487,0.007090648,1.93369E-05,0.015925073,0.007187905,1.87369E-05,0.016441665,0.019882043,0.001430769,3.07141E-05,4.842E-05,1.96266E-05,0.032906916,0.001515417,3.82175E-06,3.55911E-06,6.18929E-05,3.813E-05,0.000403871,0.000388517,4.68588E-05,2.00506E-05,0.007958534,0.000437147,0.002907134,0.000978557,0.002532728,3.03105E-05,0.079450208,0.000265536,0.002169405,0.15151652,0.006699838,0.009452691,0.000144373,0.00403982,8.26186E-05,0.00021375,6.68637E-06,6.02849E-05,0.0008071,0.000207256,8.67367E-05,0.001982586,7.31443E-05,0.122782855,0.00018719,0.058844756,0.000243093,0.000290565,0.000159475,0.000571163,0.001253763,2.79529E-05,0.000264257,1.84055E-05,0.000146758,0.000327449,0.000613102,0.092502668,0.036466138,2.25221E-05,0.029567961,0.048165471,1.59121E-05,2.33962E-06,2.85304E-05,0.000110602,9.61704E-05,2.90787E-05,2.91441E-05,0.000133058,0.002267878,0.000339567,0.000117178,0.000144943,6.62474E-06,8.21752E-05,1.54099E-05,3.08062E-05,0.000129662,0.000138246,1.24313E-06,0.000963206,0.013766476,4.55632E-05,0.000126559,0.000103501,6.88309E-05,0.001021443,0.000121219,0.00015333,0.000851021,0.000236608,0.000104492,8.36904E-05,2.73514E-05,0.001213585,0.013386047,6.80232E-05,0.000189429,0.000267509,0.000191277,7.44139E-05,5.37951E-05,0.000191882,0.00013519,8.65829E-06,0.000237932,1.00954E-05,0.000849816,0.00367771,0.000189161,0.000589798,0.000293639,0.000312443,0.000703444,6.93906E-05,0.000118446,0.000771273,0
0.000948125,0.004267203,0.00037466,0.000122922,0.000230387,0.000104588,0.000289168,4.80287E-05,2.66435E-05,6.0119E-05,0.074530544,0.001749319,5.00939E-05,0.001927177,0.003925963,5.17747E-05,0.000109095,0.029013853,4.84038E-05,0.041681676,0.000393169,3.33001E-05,0.000302456,5.81095E-05,0.003262349,0.001146499,0.000856969,0.002487078,0.008618497,1.4041E-05,0.016008799,0.007793519,3.63602E-05,0.008385242,0.013922471,0.000958465,1.82717E-05,2.70212E-05,1.69351E-05,0.023606208,0.001421436,5.05551E-05,2.74383E-05,6.57004E-05,2.29181E-05,0.000612001,0.000232953,1.85318E-05,2.67594E-05,0.005481452,0.000172793,0.002039873,0.001121564,0.004884717,1.68879E-05,0.070007748,0.000125548,0.001936934,0.130616963,0.003509221,0.006126618,7.88242E-05,0.003593144,5.4333E-05,0.000222615,6.02806E-06,5.39054E-05,0.000586255,3.62177E-05,8.94354E-05,0.003983888,6.68536E-05,0.103431878,0.000109634,0.188884525,0.00017811,0.000247044,5.36292E-05,0.000379007,0.000762973,1.08251E-05,0.000216334,1.79079E-05,8.70231E-05,0.000407019,0.000552472,0.083326106,0.028112336,2.30496E-05,0.0254516,0.042676154,1.1305E-05,4.93792E-07,2.07546E-05,0.000120776,7.82577E-05,2.29914E-05,7.43591E-05,0.0001626,0.002161843,0.000351598,0.000128717,0.000177149,1.30322E-05,5.88996E-05,3.8581E-05,3.04979E-05,0.000158283,0.000107551,3.48494E-07,0.000930197,0.009794041,4.20907E-05,0.000112576,8.27069E-05,5.44729E-05,0.000507817,9.73075E-05,0.00016322,0.001085394,0.000119261,0.000109829,0.000110657,1.74164E-05,0.001176394,0.015060756,7.56432E-05,0.00012356,0.00023131,0.000142101,1.41821E-05,1.65459E-05,0.000134235,0.000109847,8.24768E-06,0.000143909,8.31589E-06,0.000820809,0.003045949,0.000113564,0.000498961,0.000297832,0.000247555,0.000315223,6.64015E-05,0.000102414,0.000577978,0
0.001226355,0.003802107,0.000211607,0.000300115,3.81643E-05,0.000125028,0.000249121,3.34702E-05,1.83598E-05,0.000102148,0.048494846,0.002866791,6.21664E-05,0.002879336,0.004925204,7.32577E-05,0.000127878,0.031684992,6.09508E-05,0.045298987,0.00029554,2.40848E-05,0.000233669,4.92768E-05,0.005046209,0.001616484,0.000986066,0.00139621,0.004141081,1.36218E-05,0.010812688,0.005123011,3.73805E-05,0.01114939,0.018619016,0.000935833,2.27645E-05,7.66331E-05,2.73244E-05,0.034530902,0.000802148,0.000135606,0.000113319,4.57701E-05,9.10957E-05,9.43899E-05,0.000649259,8.30972E-05,2.86623E-05,0.005828123,0.000306513,0.003149503,0.001377412,0.000924711,4.91193E-05,0.090291227,0.000117668,0.001784626,0.137232929,0.006234766,0.007883348,0.000155444,0.002560033,7.01887E-05,0.000200731,4.81133E-06,4.44281E-05,0.000284962,5.15416E-05,8.14306E-05,0.001578072,7.8174E-05,0.154205504,0.000123048,0.095549252,0.000317279,0.000325369,6.41853E-05,0.000680551,0.001161987,4.53548E-05,0.000272772,2.21028E-05,0.000167589,0.000601292,0.000589233,0.097722442,0.03476574,1.36853E-05,0.026265965,0.0514187,1.11871E-05,2.27284E-06,2.39187E-05,0.000131584,0.000104983,1.88018E-05,5.30258E-05,0.000134422,0.002118597,0.000223902,0.000134138,0.000257232,1.38612E-05,0.000284465,4.77066E-05,2.51443E-05,4.41357E-05,0.000307719,5.91909E-06,0.001026997,0.010481713,2.4521E-05,7.44458E-05,5.99066E-05,6.14643E-05,0.000427813,0.000121672,9.19033E-05,0.001087368,0.000151409,0.00010476,1.92199E-05,2.0686E-05,0.001339015,0.010137939,0.000108593,0.000134203,0.000194907,0.000233139,2.90657E-05,2.21034E-05,0.000114662,8.81051E-05,5.17636E-06,0.000175867,1.73631E-05,0.000453899,0.003209312,5.92063E-05,0.000201443,0.000147839,0.000309904,0.000268848,6.63425E-05,0.000109525,0.000513421,0
0.00130222,0.004720307,0.000830149,0.000226852,0.00010702,0.000118959,0.003199666,3.8452E-05,2.16962E-05,7.57256E-05,0.039820301,0.001881459,7.0078E-05,0.002102963,0.006114248,5.05806E-05,0.000185492,0.030628261,6.32559E-05,0.042973827,0.000195524,2.40002E-05,0.000283867,7.46892E-05,0.003348176,0.001003836,0.001163534,0.000974449,0.003832374,1.72388E-05,0.014677835,0.006590007,2.54482E-05,0.020032808,0.015287348,0.001005583,6.26826E-05,7.37444E-05,2.08108E-05,0.035300039,0.001279257,9.27629E-06,6.51587E-06,0.000158939,3.04354E-05,0.001109127,0.000442178,2.36404E-05,3.04958E-05,0.007757049,0.000373865,0.002709707,0.001590791,0.003070921,1.86244E-05,0.084541362,0.000167633,0.001675217,0.148501742,0.006107438,0.009158789,7.88765E-05,0.003723388,8.19876E-05,0.000336825,8.44901E-06,4.93887E-05,0.001128914,4.83038E-05,0.000112981,0.001586948,0.000133902,0.143482385,0.000232627,0.067561378,0.000253111,0.000249359,6.99804E-05,0.000729834,0.00109005,9.2389E-05,0.000283352,1.97217E-05,0.000143172,0.000845912,0.000865941,0.103458676,0.038977824,2.98274E-05,0.022784294,0.055072774,1.33997E-05,1.12379E-05,2.94675E-05,0.000119514,0.000108051,3.62918E-05,2.92496E-05,0.000138518,0.002640636,0.000365474,0.000151218,0.000126041,7.53555E-06,9.72565E-05,3.74341E-05,5.61953E-05,0.000129135,0.010083864,1.56059E-06,0.001063746,0.009311036,2.34039E-05,9.71E-05,8.03226E-05,7.25961E-05,0.000414227,0.00012656,0.000121821,0.000800165,0.000168201,0.000123229,8.5513E-05,2.23014E-05,0.001185156,0.012953556,0.00015308,0.00010028,0.000221343,0.0001996,4.73971E-05,0.000503951,0.000123952,0.000137205,7.15732E-06,0.000212388,2.52275E-05,0.000996182,0.003016303,7.54811E-05,0.000746907,0.000259688,0.000295391,0.000451725,6.56688E-05,0.000124179,0.000584807,0
0.001272042,0.002544518,0.000446868,0.000209167,2.31785E-05,5.68756E-05,0.000410818,4.71827E-05,2.45898E-05,0.000131106,0.056424078,0.002445528,7.52878E-05,0.002613917,0.002615882,3.14705E-05,0.000106808,0.038321242,6.65112E-05,0.048240273,0.000185846,1.5027E-05,0.000310376,2.45883E-05,0.005569899,0.001661472,0.000563604,0.001263628,0.003741259,2.35271E-05,0.014845959,0.008144398,2.77956E-05,0.011321312,0.013693307,0.001740776,1.5263E-05,8.72147E-05,1.83919E-05,0.030880486,0.000890619,0.000110878,2.95989E-05,0.001132167,2.20713E-05,0.000292875,0.000254409,1.71824E-05,2.65436E-05,0.004266249,0.000455627,0.002724552,0.001095981,0.003867351,3.76279E-05,0.074392643,0.00015809,0.003021604,0.134304023,0.006397822,0.009152922,0.000156937,0.003750696,7.85239E-05,0.000505797,2.66358E-05,6.82469E-05,0.000631771,0.000179129,8.69169E-05,0.003072229,9.11164E-05,0.13587507,9.24627E-05,0.09267762,0.000300106,0.0001975,5.1822E-05,0.000633882,0.001124743,0.000484407,0.000283025,2.06363E-05,0.0001156,0.00032838,0.000533105,0.107565478,0.051803442,1.37228E-05,0.020072634,0.047241051,2.67327E-05,1.23399E-05,2.44685E-05,0.000137174,0.000109944,2.75924E-05,1.88905E-05,0.000108731,0.0017836,0.000205004,0.0001098,0.00021198,9.17854E-06,0.000127593,9.74782E-06,3.07215E-05,0.000697428,7.19839E-05,3.57658E-06,0.000898426,0.007874227,2.20518E-05,8.73675E-05,7.74317E-05,5.53663E-05,0.000815034,0.000119847,0.000235346,0.00104458,0.000169208,0.000125503,0.000326654,2.09964E-05,0.001316955,0.014361171,5.0153E-05,0.000134454,0.000261285,0.000230497,1.67245E-05,9.08749E-06,0.000134452,0.000125971,1.06546E-05,0.000140241,0.000158391,0.000952125,0.003002625,0.000297833,0.000400328,0.000342108,0.000331861,0.000294688,7.21156E-05,0.000100476,0.000702284,0
0.001013523,0.004516384,0.000654096,0.00019216,5.04115E-05,0.000221304,0.000591576,4.75407E-05,1.83646E-05,7.73575E-05,0.06176093,0.001716509,6.30322E-05,0.002633576,0.003851476,3.38108E-05,0.000142754,0.035890736,5.42143E-05,0.045359243,0.000313384,5.43046E-05,0.000413053,8.92711E-05,0.004504755,0.001698155,0.000814468,0.001084147,0.003597432,1.1046E-05,0.016649759,0.006328984,2.16579E-05,0.00559955,0.012953946,0.001441275,1.69637E-05,3.99982E-05,2.24717E-05,0.030352604,0.001432796,3.89306E-05,1.26786E-05,8.24345E-05,3.92105E-05,0.000233426,0.000274475,1.78902E-05,2.52688E-05,0.006910198,0.000337762,0.002454719,0.001340913,0.003771168,2.36792E-05,0.084935249,0.000177002,0.001813032,0.16208871,0.007337093,0.009380561,9.0634E-05,0.004240356,6.33933E-05,0.00023697,4.57733E-05,4.89599E-05,0.000663234,6.21859E-05,0.000122862,0.002109654,0.000106528,0.136888363,0.00020301,0.059944638,0.000263118,0.000237734,3.97299E-05,0.000577358,0.001100984,0.000244419,0.000257711,2.03288E-05,0.000114817,0.000276593,0.000634867,0.097042769,0.041711191,2.21083E-05,0.028610845,0.054388763,1.21151E-05,1.2642E-05,1.76115E-05,0.000180328,9.78057E-05,1.80528E-05,3.32444E-05,0.000132593,0.002519127,0.000372145,0.000140075,0.000151379,1.89634E-05,8.97761E-05,2.22405E-05,2.65104E-05,0.000135749,0.000174638,8.86298E-06,0.00101736,0.010127573,2.41321E-05,0.000124515,9.37786E-05,7.37332E-05,0.000835675,0.000140744,0.000153429,0.000984432,0.000202785,0.000130905,0.00010871,1.97318E-05,0.001371251,0.013747419,7.54634E-05,0.000122432,0.000214079,0.000205651,3.55736E-05,0.000100345,0.000160423,0.000154662,1.11675E-05,0.000222413,2.49683E-05,0.000616552,0.004053164,0.000100688,0.000544166,0.000282906,0.000294516,0.000510934,7.92458E-05,0.00011597,0.000761333,0
